StateCode,NCESSCH,PCT_BACH,PCT_ADVC,P_EXPLT6,P_EXPGT5,MEAN_EXP,M_BSALT6,M_BSAGT5,M_BSAL
4,40340001401,31.4,68.6,42.9,57.1,9,35285,49056,43154
4,40340001490,44.1,55.9,32.4,67.6,11,35526,48165,44076
4,40340001537,50,50,45,55,8,34704,43617,39606
4,40340001669,46.8,53.2,43.5,56.5,8,35231,43624,39969
4,40340001670,26.2,73.8,32,68,9,36326,45556,42605
4,40340001838,29.3,70.7,34.1,65.9,10,34700,48957,44089
4,40340001839,50,50,45,55,7,34945,42166,38917
4,40340001984,27.3,72.7,30.3,69.7,9,35976,44985,42255
4,40340001985,55.3,44.7,44.7,55.3,7,35206,41855,38884
4,40340001986,51.2,48.8,48.8,51.2,6,34878,40555,37783
4,40340002112,63.8,36.2,43.1,56.9,8,33710,42233,38559
4,40340002114,52,48,50,50,6,35321,41295,38308
4,40340002283,52,48,63,37,5,35589,43972,38691
4,40340002284,65.4,34.6,67.3,32.7,5,34256,40707,36365
4,40340002432,49,51,52.9,47.1,6,34785,42720,38519
4,40340002476,62.8,37.2,76.7,23.3,4,34188,44389,36560
4,40340002662,68.6,31.4,57.1,42.9,5,35047,41875,37973
4,40340003146,61.3,38.7,61.3,38.7,6,34198,43502,37799
4,40340003147,50,50,-1,66.7,7,-1,43508,42954
4,40342000058,64.9,35.1,64.9,35.1,6,36035,42712,38381
4,40342000262,46.8,53.2,38.3,61.7,10,36386,46703,42752
4,40342000263,66.7,33.3,66.7,33.3,6,36529,43346,38802
4,40342000264,55.9,44.1,50,50,9,36126,47463,41795
4,40342000266,62.2,37.8,60,40,7,35819,46254,39993
4,40342000267,70,30,53.3,46.7,6,35100,42184,38406
4,40342000268,65.9,34.1,63.6,36.4,7,35524,48259,40155
4,40342000269,64.3,35.7,50,50,10,36321,43793,40057
4,40342000270,66.7,33.3,52.8,47.2,7,35810,43170,39286
4,40342000271,43.2,56.8,43.2,56.8,12,36767,49455,43976
4,40342000272,71.4,28.6,65.3,34.7,7,35979,43334,38531
4,40342001254,77.1,22.9,68.6,31.4,6,35838,44913,38690
4,40342001402,70.6,29.4,68.6,31.4,5,35542,44350,38306
4,40342001538,69.4,30.6,58.3,41.7,6,35257,45541,39542
4,40342002121,67.4,32.6,53.5,46.5,8,36619,45449,40726
4,40342002281,47.5,52.5,57.5,42.5,8,36580,48970,41846
4,40342002493,60,40,60,40,6,35948,44767,39476
4,40345000275,64.3,35.7,33.3,66.7,12,38449,56220,50296
4,40345000277,67.6,32.4,32.4,67.6,11,37898,53032,48136
4,40345000278,63.2,36.8,34.2,65.8,11,38231,53708,48413
4,40345000279,56,42.7,21.3,78.7,15,38173,57166,53114
4,40345000280,65.4,34.6,42,58,11,36900,56895,48502
4,40345000281,75.6,24.4,37.2,62.8,11,38166,54195,48235
4,40345000282,60.3,38.5,28.2,71.8,12,38617,55050,50415
4,40345000283,77.8,22.2,31.9,68.1,11,36742,52761,47644
4,40345000284,76.4,22.5,40.4,59.6,11,37826,54151,47548
4,40345001574,-1,-1,0,100,21,-2,60696,60696
4,40350000287,55.9,38.2,41.2,58.8,10,35044,37468,36469
4,40350000289,70.7,29.3,17.1,82.9,13,30971,38955,37592
4,40350002422,66.7,33.3,30,70,11,30721,35563,34111
4,40355000290,84.6,-1,30.8,69.2,9,27278,37123,34094
4,40355000291,50,50,75,25,7,34053,41726,35971
4,40366000065,100,0,-1,60,6,-1,46652,45949
4,40373000293,77.8,-1,-1,77.8,12,-1,36810,35382
4,40373000294,75,-1,-1,75,16,-1,35189,33440
4,40373000295,77.8,-1,-1,88.9,14,-1,39472,38516
4,40373001125,100,0,0,100,10,-2,32661,32661
4,40378001392,69.8,30.2,60.5,39.5,6,34827,47248,39738
4,40378001987,68.8,31.3,52.1,47.9,6,34214,41469,37690
4,40378002118,64.9,35.1,57.9,42.1,5,34879,40965,37441
4,40378002119,45.1,54.9,52.7,47.3,7,36950,47852,42102
4,40378002356,68.9,31.1,59,41,5,34893,42230,37900
4,40378002477,81.4,18.6,76.7,23.3,4,35554,35959,35648
4,40378002663,61.5,38.5,61.5,38.5,5,33169,40431,35962
4,40382000298,62.5,33.3,27.1,72.9,11,36201,45755,43168
4,40382000299,78.6,21.4,35.7,64.3,10,35865,44560,41454
4,40382000300,78.3,21.7,26.1,73.9,14,36734,48255,45249
4,40382000301,73.1,26.9,26.9,73.1,11,36938,45519,43209
4,40382002239,71.4,28.6,33.3,66.7,8,38091,45273,42879
4,40386000068,30,70,50,50,5,44868,45260,45064
4,40386000079,90.9,-1,-1,81.8,8,-1,44491,45216
4,40386001183,-1,0,-1,0,-1,-1,-2,-1
4,40386001541,95,-1,75,25,6,42045,52151,44572
4,40386002105,71.4,-1,57.1,42.9,8,42760,49020,45443
4,40386002106,100,0,75,-1,7,42287,-1,44280
4,40386002365,-1,0,-1,0,-1,-1,-2,-1
4,40386003086,0,-1,-1,0,-1,-1,-2,-1
4,40387000306,55.2,43.1,10.3,89.7,12,32968,43577,42479
4,40387000307,64.5,35.5,38.7,61.3,9,33916,41565,38604
4,40387000308,60,40,31.4,68.6,11,36157,43200,40986
4,40387000381,64.9,35.1,24.3,75.7,9,38837,43342,42246
4,40387001041,68.4,31.6,39.5,60.5,9,34899,42787,39673
4,40387001057,76.5,23.5,32.4,67.6,9,37431,37841,37708
4,40387001228,68.8,31.3,25,75,11,30484,44186,40761
4,40387001465,64.7,35.3,29.4,70.6,9,33009,41151,38756
4,40387002563,63,37,51.9,48.1,7,33878,38253,35984
4,40387002564,54.5,45.5,18.2,81.8,11,34816,42447,41059
4,40390000309,80,-1,0,100,21,-2,43555,43555
4,40395000310,52.6,47.4,47.4,52.6,9,32960,42872,38177
4,40395000311,91.7,-1,41.7,58.3,8,34133,37434,36058
4,40395000312,78.6,21.4,53.6,46.4,9,33708,44409,38676
4,40395000313,76.5,23.5,29.4,70.6,11,33275,43841,40733
4,40396000314,62.5,37.5,40,60,10,39493,50548,46126
4,40396000315,69.8,30.2,32.6,67.4,11,38415,51177,47022
4,40396000316,69.7,30.3,36.4,63.6,10,39911,47989,45052
4,40396000317,64.3,35.7,35.7,64.3,10,38002,48577,44801
4,40396000318,67.5,32.5,37.5,62.5,8,37549,44037,41604
4,40396000319,64.4,35.6,37.8,62.2,8,40689,46348,44210
4,40396000650,59.6,40.4,40.4,59.6,7,39459,46334,43555
4,40396001542,72.7,27.3,31.8,68.2,8,38934,44445,42691
4,40396001543,83.3,-1,50,50,5,40090,45449,42770
4,40396001876,80.6,19.4,45.2,54.8,7,39356,45555,42756
4,40396002131,54.5,45.5,22.7,77.3,15,40194,54245,51051
4,40396002282,46.9,53.1,21.9,78.1,13,40683,50928,48687
4,40396002382,60,40,73.3,26.7,4,38860,48988,41561
4,40399000320,58.6,37.9,62.1,37.9,4,34583,38007,35882
4,40399002561,75.6,24.4,75.6,24.4,4,33867,38177,34918
4,40399003067,70,30,65,35,5,34374,38464,35805
4,40401000321,68.8,31.3,31.3,68.8,12,34811,48637,44317
4,40401000322,-1,60,0,100,15,-2,44343,44343
4,40401002542,80,-1,50,50,9,35551,45834,40693
4,40406000324,55.4,44.6,39.3,60.7,10,33556,42496,38984
4,40406001160,46.7,53.3,33.3,66.7,11,34151,43689,40510
4,40406001161,48.4,51.6,32.3,67.7,12,36016,43788,41281
4,40406001162,39.5,60.5,15.8,84.2,12,35864,42282,41269
4,40417000330,80,-1,-1,80,10,-1,37025,35986
4,40423000083,65.3,34.7,22.4,77.6,12,36363,51818,48349
4,40423000099,53.6,46.4,17.9,82.1,14,36500,54376,51184
4,40423000297,62.1,37.9,20.7,79.3,11,35049,49592,46583
4,40423000332,61,39,41.5,58.5,11,37556,51039,45449
4,40423000334,58.5,41.5,43.4,56.6,10,36059,53874,46143
4,40423000335,56.7,43.3,30,70,12,38053,52356,48065
4,40423000336,56.8,43.2,29.7,70.3,12,38275,51720,47723
4,40423000653,56,44,28,72,9,35360,50696,46402
4,40423000656,41.4,58.6,27.6,72.4,12,36003,51281,47067
4,40423000660,48.5,51.5,57.6,42.4,7,36613,51999,43140
4,40423000665,59.6,40.4,15.4,84.6,11,37488,49803,47908
4,40423000677,45.9,54.1,24.3,75.7,10,37620,49922,46929
4,40423001127,59.3,40.7,29.6,70.4,13,36650,52639,47902
4,40423001128,52.6,47.4,31.6,68.4,13,37021,55827,49888
4,40423001231,31,69,37.9,62.1,10,34924,54372,46995
4,40423001299,44.8,55.2,20.7,79.3,14,36649,55866,51890
4,40423001300,55.1,44.9,20.4,79.6,12,36097,52295,48989
4,40423001370,50,50,29.2,70.8,10,36889,53144,48403
4,40423001371,53.6,46.4,32.1,67.9,12,34901,50567,45531
4,40423001405,56.7,43.3,26.7,73.3,11,37022,52068,48056
4,40423001466,63.3,36.7,20,80,12,42040,50127,48510
4,40423001496,50,50,37.1,62.9,11,35704,52745,46424
4,40423001546,56.7,43.3,46.7,53.3,8,37035,47814,42784
4,40423001877,39.4,60.6,33.3,66.7,9,38394,50096,46195
4,40423002000,69,31,48.3,51.7,8,37206,49511,43571
4,40428000337,66.7,33.3,40.7,59.3,8,36572,44562,41307
4,40428000338,61.8,38.2,54.5,45.5,7,37265,47110,41740
4,40428000339,62.5,37.5,50,50,7,36933,46578,41755
4,40428000340,58.1,41.9,38.7,61.3,9,35703,49084,43904
4,40428000433,46.6,53.4,44.3,55.7,8,38364,46603,42952
4,40428001129,54.5,45.5,45.5,54.5,7,36865,45828,41754
4,40428001130,64.3,35.7,50,50,7,36051,47569,41810
4,40428001756,57.1,42.9,50,50,7,36586,44890,40738
4,40428002182,58.6,41.4,51.7,48.3,6,38152,45051,41483
4,40429000341,71,29,51.6,48.4,9,33145,39468,36204
4,40429000342,78.8,21.2,60.6,39.4,7,33820,42325,37171
4,40429001391,69.2,30.8,46.2,53.8,10,34537,40922,37975
4,40429002398,78.6,21.4,60.7,39.3,7,34808,36258,35378
4,40432000343,75.6,24.4,58.5,41.5,7,35883,44395,39413
4,40432001467,68.4,31.6,60.5,39.5,6,38267,42881,40088
4,40432002133,86,11.6,55.8,44.2,6,37400,43146,39939
4,40432002383,66.7,33.3,66.7,33.3,6,36187,46761,39711
4,40432002489,90.2,9.8,75.6,24.4,4,33605,42039,35662
4,40438000344,69.2,30.8,61.5,38.5,7,38775,45247,41264
4,40438000345,72.7,27.3,24.2,75.8,9,37378,46384,44201
4,40438001420,60,40,52.5,47.5,7,40149,46575,43201
4,40438001547,74.4,25.6,46.5,53.5,8,39589,47773,43966
4,40438001881,59.5,40.5,40.5,59.5,8,38198,47668,43829
4,40438002003,-1,-1,-1,-1,-1,-1,-1,-1
4,40438002004,62.3,37.7,56.6,43.4,7,40741,47921,43857
4,40438002342,89.7,10.3,76.9,23.1,6,40070,47366,41754
4,40438002430,76.2,23.8,57.1,42.9,7,39212,46097,42163
4,40438002431,60.8,39.2,58.8,41.2,6,39232,45995,42017
4,40438002499,64.1,33.3,48.7,51.3,7,38088,46587,42446
4,40441001302,81.5,18.5,55.6,44.4,7,32756,41265,36538
4,40441002418,62.5,37.5,50,50,8,32496,42870,37683
4,40444000347,73.3,26.7,84.4,15.6,3,35944,41226,36765
4,40444000348,58.3,41.7,58.3,41.7,6,37174,42183,39261
4,40444002247,64.3,35.7,78.6,21.4,4,37307,43622,38660
4,40444002435,64.4,35.6,73.3,26.7,5,36864,45260,39102
4,40444002497,77.8,22.2,86.1,13.9,3,35691,40044,36295
4,40450000353,45,55,45,55,9,31594,42772,37742
4,40450000354,43.2,56.8,47.7,52.3,8,32661,41514,37289
4,40450000355,44.2,55.8,53.5,46.5,7,34475,41664,37819
4,40450000357,54.5,45.5,63.6,36.4,6,36714,42407,38784
4,40450000358,56.1,43.9,65.9,34.1,7,36072,42463,38254
4,40450000359,57.5,42.5,62.5,37.5,7,34252,43707,37797
4,40450000678,74.4,25.6,66.7,33.3,6,33952,42833,36913
4,40453000361,63.6,36.4,90.9,-1,4,35501,-1,35723
4,40457000362,63.6,36.4,45.5,54.5,8,36138,43320,40055
4,40457000363,52.9,47.1,35.3,64.7,9,36345,42308,40204
4,40457000364,62.5,37.5,-1,93.8,13,-1,44521,44041
4,40457000366,44.8,55.2,20.7,79.3,11,36751,41375,40418
4,40463000333,67.6,32.4,26.5,73.5,15,36227,48116,44969
4,40463000367,57.5,42.5,47.5,52.5,9,35252,45585,40677
4,40463000368,60,40,20,80,12,36195,43748,42237
4,40463000369,44.4,55.6,16.7,83.3,17,35297,50757,48180
4,40463000370,57.6,42.4,37,63,12,35365,47291,42883
4,40463000984,51.1,48.9,40.4,59.6,11,35778,45483,41560
4,40463000998,76,24,32,68,12,35554,44454,41606
4,40463000999,-1,75,75,-1,6,37852,-1,38595
4,40463001069,58.8,41.2,44.1,55.9,10,37896,46366,42629
4,40463001131,57.6,42.4,22,78,12,35806,44787,42808
4,40463001163,42.9,57.1,28.6,71.4,15,34972,50391,45986
4,40463001164,53.3,46.7,36.7,63.3,10,37183,45637,42537
4,40463001165,62.2,35.1,45.9,54.1,9,35815,43316,39870
4,40463001372,48.6,50.5,22.9,77.1,12,36126,45840,43612
4,40463001408,58.7,41.3,30.4,69.6,12,35839,46123,42993
4,40463002197,69,31,31,69,9,34323,41984,39613
4,40472000371,55.6,44.4,63.9,36.1,5,32348,38275,34488
4,40472000372,60.5,39.5,50,50,7,32566,40317,36442
4,40472001468,69,31,66.7,33.3,5,31493,37441,33475
4,40472002560,86.4,13.6,81.8,18.2,4,31236,38642,32582
4,40472002665,72.2,27.8,50,50,6,31233,39854,35543
4,40472003113,82.1,17.9,71.4,28.6,4,31917,40311,34315
4,40477001005,54.5,45.5,31.8,68.2,12,33638,42484,39670
4,40477002400,54.5,45.5,50,50,10,33556,45163,39360
4,40482000374,45,55,35,65,11,30571,39086,36106
4,40482000375,53.3,40,33.3,66.7,12,32256,37871,36000
4,40486000376,75,25,-1,83.3,9,-1,38143,37286
4,40492000377,75,-1,-1,75,15,-1,42792,43696
4,40497000108,32.3,67.7,24.6,75.4,11,40640,52536,49607
4,40497000118,33.3,66.7,-1,90.5,14,-1,54859,53259
4,40497000122,-1,-1,0,-1,-1,-2,-1,-1
4,40497000229,42.1,57.9,34.2,65.8,10,40742,53069,48852
4,40497000230,36.4,63.6,12.1,87.9,16,40330,54399,52694
4,40497000378,72.1,27.9,51.2,48.8,7,38809,49558,44058
4,40497000379,32.4,67.6,20.6,79.4,15,39803,56642,53175
4,40497000380,33.3,66.7,19.7,80.3,13,39225,54603,51574
4,40497000382,24.3,75.7,10.8,89.2,16,40489,57867,55989
4,40497000383,47.4,52.6,23.7,76.3,14,40138,56628,52723
4,40497000384,52.4,47.6,40.5,59.5,12,39480,55927,49270
4,40497000385,57.5,42.5,22.5,77.5,17,38582,57317,53102
4,40497000386,45.5,54.5,18.2,81.8,14,39615,55447,52569
4,40497000387,47.4,52.6,29.5,70.5,12,40025,53869,49786
4,40497000388,54.8,45.2,19.4,80.6,17,39592,56232,53012
4,40497000389,73.2,26.8,39,61,10,38678,51952,46772
4,40497000391,48.9,51.1,42.2,57.8,11,39422,57511,49873
4,40497000393,48.5,51.5,12.1,87.9,16,41717,54632,53067
4,40497000394,42.1,57.9,18.4,81.6,15,40639,55303,52602
4,40497000395,52.9,47.1,26.5,73.5,15,39751,57385,52717
4,40497000396,50,50,48.3,51.7,10,39003,52406,45928
4,40497000397,41.7,58.3,30.6,69.4,12,37839,57458,51463
4,40497000398,58.1,41.9,34.9,65.1,9,38985,50270,46333
4,40497000399,50,50,34.2,65.8,13,39685,58321,51946
4,40497000400,46.9,53.1,24.5,75.5,12,40111,53174,49975
4,40497000401,54.3,45.7,34.8,65.2,11,38444,53893,48519
4,40497000402,37,63,14.8,85.2,16,39023,55977,53465
4,40497000404,33.9,65.3,14.5,85.5,16,39101,57312,54669
4,40497000405,44.6,55.4,35.7,64.3,13,40287,55558,50104
4,40497000406,35,65,19.5,80.5,15,39730,56474,53207
4,40497000407,30,70,-1,80,10,-1,50334,48853
4,40497000409,41.9,58.1,22.6,77.4,15,39365,54530,51105
4,40497000410,43.5,56.5,34.8,65.2,13,39433,56444,50527
4,40497000411,38.7,61.3,16.1,83.9,19,38654,60395,56888
4,40497000412,56.8,43.2,22.7,77.3,16,37750,56085,51918
4,40497000413,52.8,47.2,38.9,61.1,13,38348,56993,49742
4,40497000415,53.5,46.5,39.5,60.5,10,38841,54248,48157
4,40497000416,51.3,48.7,28.2,71.8,13,39347,55788,51151
4,40497000417,42.9,57.1,14.3,85.7,19,38743,58934,56049
4,40497000418,54,46,48,52,10,40264,55092,47975
4,40497000419,32.5,67.5,21.4,78.6,14,40125,55909,52536
4,40497000420,48.9,51.1,20,80,14,41789,53566,51211
4,40497000421,62.5,37.5,40.6,59.4,12,39024,54115,47984
4,40497000551,65.6,34.4,21.9,78.1,13,38358,53061,49845
4,40497000553,25.8,74.2,-1,93.5,15,-1,54982,53930
4,40497000555,-1,71.4,0,100,14,-2,54988,54988
4,40497000578,44.4,55.6,33.3,66.7,9,39139,46399,43979
4,40497000580,42.4,52.5,25.4,74.6,13,39004,55087,50998
4,40497001070,39.5,60.5,18.4,81.6,14,38465,54328,51406
4,40497001071,47.6,52.4,21.4,78.6,13,39439,53682,50630
4,40497001072,36,64,12,88,20,40133,60679,58213
4,40497001073,46.4,53.6,25,75,14,38055,56390,51807
4,40497001074,21.9,78.1,15.6,84.4,16,41583,58159,55569
4,40497001076,42.1,57.9,42.1,57.9,9,38710,51744,46256
4,40497001132,31.3,67,21.4,78.6,17,39846,59369,55185
4,40497001166,33.3,66.7,22.2,77.8,15,38720,57143,53049
4,40497001167,28,72,-1,92,20,-1,61785,60036
4,40497001186,50,50,19.4,80.6,13,39785,53300,50672
4,40497001187,61.1,38.9,33.3,66.7,11,39053,53993,49013
4,40497001233,42.9,57.1,22.9,77.1,13,37371,55817,51601
4,40497001234,45.5,54.5,24.2,75.8,15,40379,56843,52852
4,40497001235,44.4,55.6,20,80,16,39193,55491,52232
4,40497001305,33.3,66.7,15.2,84.8,18,42230,61132,58268
4,40497001373,23.1,76.9,11.5,88.5,21,37306,61914,59075
4,40497001374,40,60,15,85,15,40279,55998,53640
4,40497001375,57.1,42.9,22.9,77.1,14,39880,53298,50231
4,40497001376,50,50,14.5,85.5,14,39443,53020,51049
4,40497001409,37.9,62.1,27.6,72.4,14,40922,56409,52136
4,40497001410,48.5,51.5,9.1,90.9,14,41008,52276,51252
4,40497001411,34.2,63.3,23.3,76.7,15,39227,58333,53875
4,40497001413,21.4,78.6,-1,85.7,17,-1,56139,54064
4,40497001469,27.3,72.7,9.1,90.9,18,43007,59118,57653
4,40497001497,35.5,64.5,25.8,74.2,14,39038,58271,53308
4,40497001550,38.2,61.8,14.7,85.3,16,37606,57594,54654
4,40497001667,28.9,71.1,18.4,81.6,14,40753,54812,52222
4,40497001827,55.3,44.7,23.7,76.3,11,39510,51342,48540
4,40497001828,28.6,71.4,28.6,71.4,11,37681,55200,50195
4,40497001830,46.6,52.3,31.8,68.2,10,38769,52500,48131
4,40497001831,-1,80,-1,90,14,-1,53015,52191
4,40497001833,-1,88.9,-1,77.8,11,-1,54285,50818
4,40497001981,60.6,39.4,33.3,66.7,10,40201,51417,47678
4,40497002108,45.7,54.3,22.9,77.1,10,40026,52405,49575
4,40497002109,34.6,65.4,19.2,80.8,13,41582,58370,55142
4,40497002110,45.2,54.8,24.7,75.3,13,39732,54250,50671
4,40497002280,48.6,51.4,35.1,64.9,10,39120,53486,48438
4,40497002337,-1,83.3,0,100,15,-2,54319,54319
4,40497002678,-1,75,75,-1,9,39139,-1,46533
4,40503000429,50,50,-1,85.7,20,-1,38533,37868
4,40503001077,78.9,15.8,26.3,73.7,16,33545,38276,37031
4,40503001134,72.7,27.3,45.5,54.5,10,34940,34298,34590
4,40503003134,57.1,42.9,-1,95.2,17,-1,35650,35510
4,40507000430,67.7,32.3,43.5,56.5,9,42194,49406,46265
4,40510000431,-1,-1,0,-1,-1,-2,-1,-1
4,40519000435,77.8,22.2,25.9,74.1,9,35032,41701,39972
4,40519001414,72.7,27.3,18.2,81.8,12,34241,43210,41579
4,40519001415,72.7,27.3,31.8,68.2,10,33615,43942,40656
4,40519001758,66.7,33.3,-1,86.7,12,-1,42390,41203
4,40522000436,57.1,42.9,0,100,20,-2,40817,40817
4,40532000438,50,50,18.8,81.3,12,31800,38449,37202
4,40532000441,65,35,25,75,8,32000,35140,34355
4,40534000442,100,0,-1,87.5,8,-1,40338,39163
4,40540000445,83.3,16.7,61.9,38.1,7,33924,41530,36821
4,40540000446,70.6,29.4,47.1,52.9,10,34252,42894,38828
4,40540000447,80,20,62,38,6,33648,39569,35898
4,40540001309,85.2,14.8,40.7,59.3,13,33523,46082,40965
4,40543000448,56.3,43.8,18.8,81.3,14,28476,38991,37019
4,40546000449,69,28.6,33.3,66.7,11,38137,46189,43505
4,40550001237,0,-1,0,-1,-1,-2,-1,-1
4,40553000451,61.8,38.2,11.8,88.2,14,32475,42089,40958
4,40553000453,73.7,26.3,36.8,63.2,9,33663,40623,38059
4,40553000454,35.3,64.7,17.6,82.4,16,37231,46842,45146
4,40553000455,51.2,45.1,18.3,81.7,14,34357,43975,42216
4,40553000456,78.3,21.7,34.8,65.2,10,31960,40953,37825
4,40553001034,41.2,58.8,23.5,76.5,13,37499,43114,41793
4,40553001238,52.6,47.4,26.3,73.7,12,32713,43136,40393
4,40553001310,56.7,43.3,40,60,11,36094,42925,40193
4,40553001470,40,60,32,68,10,33823,41822,39262
4,40553001552,-1,87.5,-1,75,14,-1,46225,43170
4,40564001311,100,0,-1,-1,4,-1,-1,34028
4,40564001416,64,36,24,76,13,33106,41302,39335
4,40567000459,78.6,21.4,60.7,39.3,7,34049,45141,38407
4,40567000460,68.4,31.6,39.5,60.5,9,34570,43167,39774
4,40567000461,63.2,36.8,42.1,57.9,7,33870,40456,37683
4,40567000464,64.3,35.7,31,69,10,34216,43525,40644
4,40567001170,65.6,34.4,46.9,53.1,6,34012,39847,37112
4,40567001703,69,31,20.7,79.3,11,33583,42885,40960
4,40573000466,-1,-1,0,100,19,-2,60749,60749
4,40576000467,66.7,-1,-1,83.3,11,-1,43847,42599
4,40582000468,60.9,39.1,30.4,69.6,10,38037,46769,44111
4,40582000469,43.1,53.4,25.9,74.1,10,38634,46242,44274
4,40582001078,70,27.5,47.5,52.5,8,37366,46692,42262
4,40582001312,48.8,51.2,22,78,13,38464,49029,46710
4,40585000470,70,30,55,45,7,35812,45196,40035
4,40588000471,57.1,42.9,10.7,89.3,13,32267,42657,41544
4,40588001498,62.5,37.5,12.5,87.5,10,32345,39903,38958
4,40588001818,81.8,-1,-1,81.8,9,-1,37940,36939
4,40593000126,39.1,60.9,37,63,11,35250,50779,45040
4,40593000130,47.7,52.3,31.8,68.2,10,35559,45631,42426
4,40593000276,26.3,73.7,26.3,73.7,14,35093,53477,48639
4,40593000473,45.9,54.1,40.5,59.5,11,35209,49320,43599
4,40593000475,42.4,57.6,36.4,63.6,14,35572,51854,45933
4,40593000477,22.9,77.1,-1,97.1,19,-1,53442,53014
4,40593000478,35.5,64.5,32.3,67.7,14,36068,54013,48224
4,40593000479,46.3,53.7,29.3,70.7,15,34680,54273,48538
4,40593000482,45.9,54.1,40.5,59.5,9,35580,46704,42194
4,40593000483,39.5,60.5,23.3,76.7,14,37393,49359,46576
4,40593000484,33.3,66.7,24.2,75.8,16,37822,50740,47609
4,40593000485,47.1,52.9,14.7,85.3,14,35342,47498,45710
4,40593000487,60.9,39.1,63,37,5,35420,40672,37361
4,40593000488,44.2,55.8,30.8,69.2,13,35927,49081,45034
4,40593000491,48.2,51.8,43.4,56.6,11,35276,49280,43206
4,40593000492,40.8,59.2,22.4,77.6,15,34915,50765,47207
4,40593000606,29.4,70.6,32.4,67.6,12,36362,49499,45249
4,40593000610,40.6,59.4,18.8,81.3,14,35172,49495,46809
4,40593000611,44.4,55.6,33.3,66.7,13,35171,50980,45710
4,40593000613,66.7,-1,50,50,7,42767,48373,45570
4,40593001080,38.7,61.3,25.8,74.2,13,35068,48222,44827
4,40593001081,25,75,10.7,89.3,16,35411,52675,50825
4,40593001082,44.4,55.6,18.5,81.5,13,38691,50498,48312
4,40593001083,42.9,57.1,35.7,64.3,10,35341,46449,42482
4,40593001084,39,61,26.7,73.3,15,34981,51028,46749
4,40593001136,30.3,69.7,24.2,75.8,16,35116,54077,49480
4,40593001195,25.8,74.2,9.7,90.3,16,34746,50774,49222
4,40593001218,50,50,34.8,65.2,12,35526,49598,44703
4,40593001230,41.4,58.6,31,69,11,35423,47111,43484
4,40593001239,18.5,81.5,29.6,70.4,19,38501,60458,53952
4,40593001240,35.4,64.6,31.3,68.8,11,35599,47097,43504
4,40593001313,47.5,52.5,40,60,10,34798,48523,43033
4,40593001377,33.3,66.7,23.3,76.7,13,35652,49036,45913
4,40593001378,24.2,75.8,21.2,78.8,12,36705,47658,45335
4,40593001419,26.5,73.5,8.8,91.2,15,35502,49200,47991
4,40593001421,40,60,60,40,11,35953,53717,43059
4,40593001471,34.3,65.7,22.9,77.1,13,36719,49276,46406
4,40593001553,29.7,70.3,22,78,14,35687,49170,46206
4,40593001672,28.9,71.1,26.3,73.7,12,35456,47364,44230
4,40593001869,36.1,63.9,22.2,77.8,11,35469,47003,44440
4,40593001995,39.5,60.5,31.6,68.4,10,35691,45652,42506
4,40593002266,36.6,63.4,36.6,63.4,10,35611,45533,41903
4,40593002268,45.2,54.8,47.6,52.4,9,35298,48912,42429
4,40593002343,58.6,41.4,34.5,65.5,8,37480,43279,41279
4,40593002668,42.3,57.7,26.9,73.1,13,35194,48270,44749
4,40593003104,42.3,57.7,38.5,61.5,10,38071,47069,43609
4,40598000457,65.6,31.3,34.4,65.6,10,33568,42331,39319
4,40598000493,71.4,28.6,35.7,64.3,11,34774,41988,39411
4,40598000494,87,13,34.8,65.2,12,34553,43932,40670
4,40598000495,89.5,-1,52.6,47.4,9,34162,41713,37739
4,40598001977,83.3,-1,50,50,9,34020,41643,37832
4,40600000497,-1,-1,-1,-1,21,-1,-1,48695
4,40603000499,75,-1,-1,75,10,-1,45439,41923
4,40607000500,53.3,46.7,48.9,51.1,9,37215,49303,43393
4,40607000501,67.6,32.4,56.8,43.2,7,37544,45971,41188
4,40607001088,53.8,46.2,42.3,57.7,9,36466,48756,43556
4,40607001181,47.8,52.2,39.1,60.9,11,39771,50116,46068
4,40607001423,78.3,21.7,30.4,69.6,15,39784,51416,47876
4,40607001823,-1,-1,-1,-1,9,-1,-1,43470
4,40612000502,80,-1,60,40,8,31000,42622,35649
4,40612002033,50,50,70,30,6,35286,40999,37000
4,40615000503,72.7,27.3,36.4,63.6,8,27440,30721,29528
4,40621000304,64.9,35.1,27,73,11,39878,52027,48743
4,40621000505,73.9,26.1,71.7,28.3,5,39473,46600,41487
4,40621000506,61.1,38.9,58.3,41.7,7,38412,50588,43485
4,40621001089,67.7,32.3,77.4,22.6,4,38734,44185,39965
4,40621001241,72.2,27.8,61.1,38.9,6,40256,46686,42756
4,40621001499,69.4,30.6,28.6,71.4,13,40862,53734,50056
4,40621001573,69.6,30.4,43.5,56.5,7,39442,45726,42994
4,40621002006,72.2,27.8,77.8,22.2,4,38662,45443,40169
4,40621002136,73.3,26.7,73.3,26.7,4,38769,44098,40190
4,40621002274,70.6,29.4,79.4,20.6,4,38333,51304,41004
4,40621002385,78.3,21.7,69.6,30.4,4,36896,47341,40075
4,40621002500,100,0,-1,-1,8,-1,-1,46693
